camera_timestamp,radar_timestamp,closest_radar_timestamp,tokens
1900-01-01 15:29:22.298193,1900-01-01 15:29:07.034508,15:29:22.308131,682623
1900-01-01 15:29:22.353550,1900-01-01 15:29:07.062953,15:29:22.348910,868418
1900-01-01 15:29:22.401508,1900-01-01 15:29:07.114087,15:29:22.388639,459976
1900-01-01 15:29:22.450450,1900-01-01 15:29:07.143092,15:29:22.458158,230910
1900-01-01 15:29:22.500447,1900-01-01 15:29:07.183921,15:29:22.499358,227923
1900-01-01 15:29:22.548039,1900-01-01 15:29:07.224511,15:29:22.539407,275680
1900-01-01 15:29:22.598802,1900-01-01 15:29:07.263815,15:29:22.607999,103362
1900-01-01 15:29:22.647600,1900-01-01 15:29:07.294166,15:29:22.659233,848856
1900-01-01 15:29:22.704718,1900-01-01 15:29:07.333935,15:29:22.688566,710158
1900-01-01 15:29:22.746777,1900-01-01 15:29:07.373648,15:29:22.728943,828736
1900-01-01 15:29:22.797240,1900-01-01 15:29:07.414889,15:29:22.809049,205499
1900-01-01 15:29:22.849816,1900-01-01 15:29:07.443228,15:29:22.842155,276559
1900-01-01 15:29:22.904777,1900-01-01 15:29:07.495756,15:29:22.918823,400927
1900-01-01 15:29:22.952364,1900-01-01 15:29:07.523534,15:29:22.959541,842876
1900-01-01 15:29:22.998252,1900-01-01 15:29:07.564044,15:29:22.990826,146553
1900-01-01 15:29:23.047979,1900-01-01 15:29:07.603819,15:29:23.029494,171659
1900-01-01 15:29:23.110689,1900-01-01 15:29:07.635009,15:29:23.109076,834909
1900-01-01 15:29:23.155719,1900-01-01 15:29:07.673436,15:29:23.138505,825706
1900-01-01 15:29:23.199567,1900-01-01 15:29:07.715470,15:29:23.219104,348655
1900-01-01 15:29:23.256180,1900-01-01 15:29:07.753859,15:29:23.259778,535091
1900-01-01 15:29:23.303229,1900-01-01 15:29:07.795179,15:29:23.289032,480220
1900-01-01 15:29:23.352397,1900-01-01 15:29:07.823546,15:29:23.368805,419961
1900-01-01 15:29:23.429905,1900-01-01 15:29:07.874233,15:29:23.439661,976224
1900-01-01 15:29:23.453875,1900-01-01 15:29:07.903715,15:29:23.439661,707578
1900-01-01 15:29:23.502503,1900-01-01 15:29:07.944289,15:29:23.519098,331531
1900-01-01 15:29:23.549957,1900-01-01 15:29:07.983868,15:29:23.559475,430159
1900-01-01 15:29:23.598564,1900-01-01 15:29:08.024431,15:29:23.591530,895343
1900-01-01 15:29:23.650502,1900-01-01 15:29:08.054207,15:29:23.668861,181677
1900-01-01 15:29:23.701966,1900-01-01 15:29:08.094440,15:29:23.710539,761623
1900-01-01 15:29:23.752522,1900-01-01 15:29:08.133524,15:29:23.740152,392680
1900-01-01 15:29:23.798308,1900-01-01 15:29:08.175983,15:29:23.789440,542944
1900-01-01 15:29:23.851290,1900-01-01 15:29:08.214513,15:29:23.869435,749708
1900-01-01 15:29:23.902924,1900-01-01 15:29:08.254462,15:29:23.898858,916903
1900-01-01 15:29:23.951785,1900-01-01 15:29:08.283348,15:29:23.939465,547094
1900-01-01 15:29:24.000046,1900-01-01 15:29:08.324183,15:29:24.009620,891523
1900-01-01 15:29:24.049823,1900-01-01 15:29:08.364706,15:29:24.049857,486370
1900-01-01 15:29:24.100913,1900-01-01 15:29:08.404245,15:29:24.095406,220621
1900-01-01 15:29:24.152173,1900-01-01 15:29:08.433639,15:29:24.169302,374100
1900-01-01 15:29:24.204098,1900-01-01 15:29:08.474632,15:29:24.200314,320603
1900-01-01 15:29:24.251443,1900-01-01 15:29:08.513857,15:29:24.240073,797670
1900-01-01 15:29:24.304672,1900-01-01 15:29:08.554877,15:29:24.319602,116156
1900-01-01 15:29:24.349228,1900-01-01 15:29:08.591609,15:29:24.350054,638602
1900-01-01 15:29:24.403632,1900-01-01 15:29:08.624694,15:29:24.391631,302769
1900-01-01 15:29:24.458515,1900-01-01 15:29:08.664004,15:29:24.470346,385876
1900-01-01 15:29:24.499786,1900-01-01 15:29:08.704443,15:29:24.499372,201274
1900-01-01 15:29:24.554192,1900-01-01 15:29:08.733675,15:29:24.539885,935264
1900-01-01 15:29:24.600950,1900-01-01 15:29:08.774686,15:29:24.619913,661122
1900-01-01 15:29:24.654975,1900-01-01 15:29:08.814071,15:29:24.649117,738661
1900-01-01 15:29:24.703187,1900-01-01 15:29:08.855371,15:29:24.689580,692205
1900-01-01 15:29:24.751458,1900-01-01 15:29:08.883584,15:29:24.769639,367730
1900-01-01 15:29:24.800220,1900-01-01 15:29:08.924912,15:29:24.799256,632639
1900-01-01 15:29:24.858678,1900-01-01 15:29:08.963574,15:29:24.842343,529433
1900-01-01 15:29:24.901217,1900-01-01 15:29:09.004463,15:29:24.919811,709848
1900-01-01 15:29:24.952659,1900-01-01 15:29:09.044026,15:29:24.959460,417420
1900-01-01 15:29:25.026620,1900-01-01 15:29:09.074915,15:29:25.029582,783783
1900-01-01 15:29:25.047614,1900-01-01 15:29:09.114157,15:29:25.029582,356434
1900-01-01 15:29:25.103900,1900-01-01 15:29:09.154675,15:29:25.099719,856985
1900-01-01 15:29:25.147592,1900-01-01 15:29:09.184041,15:29:25.139971,782494
1900-01-01 15:29:25.202241,1900-01-01 15:29:09.225029,15:29:25.220596,613922
1900-01-01 15:29:25.252587,1900-01-01 15:29:09.264219,15:29:25.248948,387513
1900-01-01 15:29:25.299556,1900-01-01 15:29:09.306860,15:29:25.301378,924699
1900-01-01 15:29:25.351167,1900-01-01 15:29:09.344083,15:29:25.339496,811770
1900-01-01 15:29:25.401372,1900-01-01 15:29:09.384479,15:29:25.409441,828688
1900-01-01 15:29:25.452079,1900-01-01 15:29:09.413859,15:29:25.449856,736053
1900-01-01 15:29:25.499509,1900-01-01 15:29:09.454847,15:29:25.480077,735138
1900-01-01 15:29:25.553501,1900-01-01 15:29:09.495151,15:29:25.559510,829337
1900-01-01 15:29:25.599344,1900-01-01 15:29:09.534886,15:29:25.601160,500935
1900-01-01 15:29:25.674219,1900-01-01 15:29:09.564067,15:29:25.679924,179462
1900-01-01 15:29:25.701739,1900-01-01 15:29:09.604573,15:29:25.709885,730945
1900-01-01 15:29:25.749261,1900-01-01 15:29:09.645064,15:29:25.750283,741368
1900-01-01 15:29:25.805446,1900-01-01 15:29:09.674795,15:29:25.789793,205271
1900-01-01 15:29:25.848251,1900-01-01 15:29:09.713943,15:29:25.860181,999959
1900-01-01 15:29:25.900679,1900-01-01 15:29:09.755601,15:29:25.900785,991135
1900-01-01 15:29:25.947631,1900-01-01 15:29:09.794585,15:29:25.940943,280036
1900-01-01 15:29:25.998789,1900-01-01 15:29:09.834950,15:29:25.982025,608168
1900-01-01 15:29:26.055067,1900-01-01 15:29:09.864355,15:29:26.060031,324880
1900-01-01 15:29:26.097529,1900-01-01 15:29:09.904853,15:29:26.090247,450584
1900-01-01 15:29:26.153465,1900-01-01 15:29:09.945215,15:29:26.169763,830361
1900-01-01 15:29:26.212924,1900-01-01 15:29:09.984846,15:29:26.210637,441937
1900-01-01 15:29:26.260607,1900-01-01 15:29:10.014663,15:29:26.280689,173145
1900-01-01 15:29:26.303911,1900-01-01 15:29:10.057257,15:29:26.319888,367482
1900-01-01 15:29:26.352894,1900-01-01 15:29:10.094414,15:29:26.360590,533296
1900-01-01 15:29:26.398792,1900-01-01 15:29:10.135146,15:29:26.390927,921745
1900-01-01 15:29:26.449326,1900-01-01 15:29:10.174467,15:29:26.440989,330123
1900-01-01 15:29:26.504221,1900-01-01 15:29:10.205076,15:29:26.510343,486810
1900-01-01 15:29:26.549737,1900-01-01 15:29:10.244730,15:29:26.550084,200683
1900-01-01 15:29:26.601733,1900-01-01 15:29:10.285533,15:29:26.590427,176159
1900-01-01 15:29:26.654839,1900-01-01 15:29:10.314610,15:29:26.664183,352826
1900-01-01 15:29:26.701146,1900-01-01 15:29:10.355027,15:29:26.700039,876816
1900-01-01 15:29:26.753612,1900-01-01 15:29:10.394605,15:29:26.741089,347908
1900-01-01 15:29:26.802782,1900-01-01 15:29:10.435539,15:29:26.820451,248655
1900-01-01 15:29:26.852096,1900-01-01 15:29:10.463966,15:29:26.851145,153195
1900-01-01 15:29:26.931901,1900-01-01 15:29:10.515043,15:29:26.929795,864148
1900-01-01 15:29:26.954785,1900-01-01 15:29:10.545606,15:29:26.970145,770329
1900-01-01 15:29:27.006308,1900-01-01 15:29:10.586241,15:29:26.999778,597076
1900-01-01 15:29:27.053305,1900-01-01 15:29:10.624673,15:29:27.043532,976449
1900-01-01 15:29:27.099719,1900-01-01 15:29:10.664943,15:29:27.079933,402591
1900-01-01 15:29:27.148210,1900-01-01 15:29:10.694770,15:29:27.149864,484828
1900-01-01 15:29:27.199356,1900-01-01 15:29:10.735020,15:29:27.202338,121933
1900-01-01 15:29:27.252618,1900-01-01 15:29:10.774723,15:29:27.242174,264990
1900-01-01 15:29:27.304637,1900-01-01 15:29:10.816029,15:29:27.310020,269837
1900-01-01 15:29:27.353117,1900-01-01 15:29:10.844483,15:29:27.350419,185164
1900-01-01 15:29:27.402041,1900-01-01 15:29:10.896191,15:29:27.420656,395685
1900-01-01 15:29:27.454324,1900-01-01 15:29:10.934575,15:29:27.460057,256458
1900-01-01 15:29:27.497822,1900-01-01 15:29:10.965352,15:29:27.501139,144753
1900-01-01 15:29:27.549242,1900-01-01 15:29:11.004893,15:29:27.529604,970063
1900-01-01 15:29:27.607089,1900-01-01 15:29:11.045997,15:29:27.609959,349004
1900-01-01 15:29:27.651768,1900-01-01 15:29:11.074763,15:29:27.651040,511493
1900-01-01 15:29:27.703528,1900-01-01 15:29:11.115346,15:29:27.690132,813723
1900-01-01 15:29:27.749840,1900-01-01 15:29:11.154789,15:29:27.760079,160515
1900-01-01 15:29:27.802788,1900-01-01 15:29:11.196741,15:29:27.800810,863459
1900-01-01 15:29:27.851254,1900-01-01 15:29:11.224381,15:29:27.841874,989199
1900-01-01 15:29:27.900658,1900-01-01 15:29:11.275638,15:29:27.909790,366311
1900-01-01 15:29:27.951672,1900-01-01 15:29:11.314710,15:29:27.960783,514588
1900-01-01 15:29:27.998276,1900-01-01 15:29:11.347848,15:29:27.990566,784223
1900-01-01 15:29:28.053032,1900-01-01 15:29:11.384918,15:29:28.070437,711627
1900-01-01 15:29:28.101300,1900-01-01 15:29:11.425254,15:29:28.111641,916955
1900-01-01 15:29:28.153951,1900-01-01 15:29:11.455075,15:29:28.140161,462836
1900-01-01 15:29:28.199664,1900-01-01 15:29:11.495808,15:29:28.181202,854017
1900-01-01 15:29:28.256613,1900-01-01 15:29:11.535051,15:29:28.261391,783563
1900-01-01 15:29:28.304405,1900-01-01 15:29:11.575973,15:29:28.292447,674580
1900-01-01 15:29:28.348355,1900-01-01 15:29:11.604388,15:29:28.331238,630800
1900-01-01 15:29:28.403804,1900-01-01 15:29:11.655414,15:29:28.411556,202620
1900-01-01 15:29:28.454660,1900-01-01 15:29:11.684685,15:29:28.442728,792485
1900-01-01 15:29:28.508884,1900-01-01 15:29:11.725483,15:29:28.523424,119532
1900-01-01 15:29:28.584275,1900-01-01 15:29:11.764824,15:29:28.589942,881361
1900-01-01 15:29:28.610527,1900-01-01 15:29:11.805310,15:29:28.589942,752805
1900-01-01 15:29:28.652833,1900-01-01 15:29:11.834686,15:29:28.671743,729359
1900-01-01 15:29:28.701813,1900-01-01 15:29:11.875647,15:29:28.710903,116561
1900-01-01 15:29:28.748855,1900-01-01 15:29:11.915050,15:29:28.750730,238021
1900-01-01 15:29:28.804473,1900-01-01 15:29:11.956534,15:29:28.820664,863660
1900-01-01 15:29:28.851892,1900-01-01 15:29:11.984679,15:29:28.861191,177740
1900-01-01 15:29:28.897912,1900-01-01 15:29:12.035667,15:29:28.901241,534386
1900-01-01 15:29:28.950516,1900-01-01 15:29:12.065221,15:29:28.931514,186767
1900-01-01 15:29:29.002843,1900-01-01 15:29:12.105537,15:29:29.013162,879694
1900-01-01 15:29:29.047340,1900-01-01 15:29:12.145247,15:29:29.050688,408462
1900-01-01 15:29:29.096789,1900-01-01 15:29:12.185564,15:29:29.091261,946062
1900-01-01 15:29:29.155338,1900-01-01 15:29:12.215397,15:29:29.161570,982568
1900-01-01 15:29:29.196997,1900-01-01 15:29:12.255717,15:29:29.201717,434814
1900-01-01 15:29:29.250354,1900-01-01 15:29:12.295499,15:29:29.243582,945680
1900-01-01 15:29:29.302205,1900-01-01 15:29:12.336192,15:29:29.311182,104767
1900-01-01 15:29:29.352520,1900-01-01 15:29:12.364566,15:29:29.351198,294731
1900-01-01 15:29:29.399293,1900-01-01 15:29:12.415807,15:29:29.391994,213459
1900-01-01 15:29:29.447127,1900-01-01 15:29:12.445200,15:29:29.461950,751313
1900-01-01 15:29:29.498147,1900-01-01 15:29:12.485633,15:29:29.501071,837501
1900-01-01 15:29:29.552164,1900-01-01 15:29:12.525251,15:29:29.541609,323184
1900-01-01 15:29:29.599478,1900-01-01 15:29:12.565648,15:29:29.611179,516284
1900-01-01 15:29:29.651983,1900-01-01 15:29:12.595655,15:29:29.651521,419607
1900-01-01 15:29:29.699934,1900-01-01 15:29:12.636311,15:29:29.681542,660374
1900-01-01 15:29:29.754960,1900-01-01 15:29:12.675539,15:29:29.763579,826936
1900-01-01 15:29:29.799598,1900-01-01 15:29:12.716667,15:29:29.801094,655671
1900-01-01 15:29:29.851993,1900-01-01 15:29:12.745436,15:29:29.844256,934974
1900-01-01 15:29:29.902979,1900-01-01 15:29:12.800178,15:29:29.911634,762757
1900-01-01 15:29:29.948222,1900-01-01 15:29:12.825432,15:29:29.950971,968279
1900-01-01 15:29:30.004239,1900-01-01 15:29:12.865718,15:29:29.992538,190514
1900-01-01 15:29:30.054335,1900-01-01 15:29:12.905828,15:29:30.063677,166057
1900-01-01 15:29:30.097806,1900-01-01 15:29:12.945996,15:29:30.101069,641073
1900-01-01 15:29:30.151797,1900-01-01 15:29:12.975727,15:29:30.144096,992709
1900-01-01 15:29:30.207049,1900-01-01 15:29:13.015997,15:29:30.221454,393888
1900-01-01 15:29:30.253474,1900-01-01 15:29:13.055731,15:29:30.260962,819298
1900-01-01 15:29:30.303236,1900-01-01 15:29:13.097066,15:29:30.295486,255576
1900-01-01 15:29:30.349846,1900-01-01 15:29:13.124894,15:29:30.331116,266314
1900-01-01 15:29:30.407445,1900-01-01 15:29:13.175905,15:29:30.400951,598526
1900-01-01 15:29:30.453298,1900-01-01 15:29:13.206072,15:29:30.444134,898366
1900-01-01 15:29:30.498375,1900-01-01 15:29:13.245965,15:29:30.481668,419935
1900-01-01 15:29:30.555228,1900-01-01 15:29:13.285669,15:29:30.550917,537510
1900-01-01 15:29:30.598129,1900-01-01 15:29:13.325745,15:29:30.602171,309249
1900-01-01 15:29:30.650672,1900-01-01 15:29:13.355169,15:29:30.631270,173271
1900-01-01 15:29:30.697177,1900-01-01 15:29:13.396293,15:29:30.712661,706714
1900-01-01 15:29:30.752458,1900-01-01 15:29:13.435634,15:29:30.752060,571125
1900-01-01 15:29:30.801072,1900-01-01 15:29:13.476882,15:29:30.781341,613150
1900-01-01 15:29:30.848670,1900-01-01 15:29:13.505014,15:29:30.861268,761790
1900-01-01 15:29:30.899467,1900-01-01 15:29:13.556093,15:29:30.902122,480759
1900-01-01 15:29:30.952135,1900-01-01 15:29:13.595920,15:29:30.930799,766052
1900-01-01 15:29:31.003046,1900-01-01 15:29:13.626252,15:29:31.010991,911796
1900-01-01 15:29:31.047714,1900-01-01 15:29:13.665760,15:29:31.054969,992187
1900-01-01 15:29:31.099976,1900-01-01 15:29:13.705868,15:29:31.091840,716141
1900-01-01 15:29:31.151740,1900-01-01 15:29:13.736414,15:29:31.160909,810796
1900-01-01 15:29:31.199802,1900-01-01 15:29:13.776280,15:29:31.201967,831176
1900-01-01 15:29:31.254015,1900-01-01 15:29:13.815714,15:29:31.241563,508865
1900-01-01 15:29:31.298592,1900-01-01 15:29:13.857168,15:29:31.311516,876280
1900-01-01 15:29:31.372359,1900-01-01 15:29:13.885550,15:29:31.391278,759520
1900-01-01 15:29:31.427860,1900-01-01 15:29:13.926482,15:29:31.431889,993397
1900-01-01 15:29:31.460526,1900-01-01 15:29:13.965801,15:29:31.471007,584036
1900-01-01 15:29:31.501853,1900-01-01 15:29:14.005967,15:29:31.502524,357778
1900-01-01 15:29:31.551145,1900-01-01 15:29:14.046172,15:29:31.541875,469900
1900-01-01 15:29:31.602541,1900-01-01 15:29:14.076672,15:29:31.611354,791133
1900-01-01 15:29:31.648406,1900-01-01 15:29:14.115885,15:29:31.652133,302431
1900-01-01 15:29:31.698224,1900-01-01 15:29:14.156840,15:29:31.691001,929144
1900-01-01 15:29:31.750020,1900-01-01 15:29:14.196025,15:29:31.731820,105134
1900-01-01 15:29:31.799942,1900-01-01 15:29:14.226434,15:29:31.811782,930658
1900-01-01 15:29:31.848531,1900-01-01 15:29:14.266131,15:29:31.841522,936154
1900-01-01 15:29:31.899109,1900-01-01 15:29:14.306344,15:29:31.881988,869668
1900-01-01 15:29:31.951186,1900-01-01 15:29:14.336969,15:29:31.952322,747620
1900-01-01 15:29:31.998338,1900-01-01 15:29:14.377114,15:29:31.991987,732180
1900-01-01 15:29:32.049001,1900-01-01 15:29:14.415958,15:29:32.034201,225320
1900-01-01 15:29:32.095977,1900-01-01 15:29:14.456589,15:29:32.111907,513703
1900-01-01 15:29:32.147454,1900-01-01 15:29:14.485487,15:29:32.144009,337535
1900-01-01 15:29:32.200099,1900-01-01 15:29:14.526430,15:29:32.182671,984549
1900-01-01 15:29:32.251266,1900-01-01 15:29:14.565862,15:29:32.262168,103548
1900-01-01 15:29:32.306528,1900-01-01 15:29:14.606520,15:29:32.291766,136005
1900-01-01 15:29:32.381270,1900-01-01 15:29:14.635568,15:29:32.372125,356151
1900-01-01 15:29:32.406343,1900-01-01 15:29:14.676714,15:29:32.413273,624072
1900-01-01 15:29:32.456583,1900-01-01 15:29:14.715602,15:29:32.442132,851740
1900-01-01 15:29:32.502224,1900-01-01 15:29:14.758291,15:29:32.483015,262403
1900-01-01 15:29:32.551769,1900-01-01 15:29:14.786042,15:29:32.562220,661213
1900-01-01 15:29:32.598570,1900-01-01 15:29:14.826425,15:29:32.591329,936999
1900-01-01 15:29:32.648983,1900-01-01 15:29:14.865580,15:29:32.632299,262704
1900-01-01 15:29:32.701524,1900-01-01 15:29:14.906257,15:29:32.712160,589216
1900-01-01 15:29:32.748072,1900-01-01 15:29:14.935674,15:29:32.741654,514480
1900-01-01 15:29:32.798312,1900-01-01 15:29:14.978976,15:29:32.783100,978330
1900-01-01 15:29:32.846314,1900-01-01 15:29:15.016322,15:29:32.862636,621858
1900-01-01 15:29:32.898533,1900-01-01 15:29:15.056569,15:29:32.902879,620685
1900-01-01 15:29:32.957869,1900-01-01 15:29:15.096026,15:29:32.971747,108258
1900-01-01 15:29:33.000987,1900-01-01 15:29:15.128421,15:29:33.012901,100562
1900-01-01 15:29:33.054513,1900-01-01 15:29:15.166146,15:29:33.043309,276387
1900-01-01 15:29:33.097422,1900-01-01 15:29:15.207098,15:29:33.082553,116649
1900-01-01 15:29:33.155271,1900-01-01 15:29:15.237101,15:29:33.163207,533107
1900-01-01 15:29:33.202040,1900-01-01 15:29:15.277379,15:29:33.191717,602478
1900-01-01 15:29:33.250113,1900-01-01 15:29:15.316290,15:29:33.242827,849964
1900-01-01 15:29:33.306315,1900-01-01 15:29:15.358394,15:29:33.315124,953279
1900-01-01 15:29:33.347142,1900-01-01 15:29:15.396410,15:29:33.352098,416845
1900-01-01 15:29:33.401189,1900-01-01 15:29:15.436824,15:29:33.392541,807481
1900-01-01 15:29:33.454123,1900-01-01 15:29:15.465683,15:29:33.462768,489611
1900-01-01 15:29:33.503557,1900-01-01 15:29:15.506868,15:29:33.502923,118225
1900-01-01 15:29:33.553468,1900-01-01 15:29:15.545925,15:29:33.544583,821588
1900-01-01 15:29:33.603837,1900-01-01 15:29:15.577110,15:29:33.622650,633190
1900-01-01 15:29:33.648955,1900-01-01 15:29:15.615906,15:29:33.651988,120234
1900-01-01 15:29:33.706644,1900-01-01 15:29:15.656844,15:29:33.695654,892641
1900-01-01 15:29:33.753120,1900-01-01 15:29:15.696455,15:29:33.772711,255360
1900-01-01 15:29:33.805508,1900-01-01 15:29:15.739085,15:29:33.802097,704577
1900-01-01 15:29:33.850556,1900-01-01 15:29:15.765763,15:29:33.844180,480188
1900-01-01 15:29:33.900559,1900-01-01 15:29:15.817009,15:29:33.882260,629183
1900-01-01 15:29:33.950765,1900-01-01 15:29:15.856213,15:29:33.951807,939687
1900-01-01 15:29:34.003330,1900-01-01 15:29:15.886876,15:29:34.003490,955576
1900-01-01 15:29:34.049108,1900-01-01 15:29:15.926219,15:29:34.043073,649024
1900-01-01 15:29:34.100930,1900-01-01 15:29:15.966754,15:29:34.112768,395859
1900-01-01 15:29:34.155964,1900-01-01 15:29:15.996777,15:29:34.152781,700758
1900-01-01 15:29:34.202725,1900-01-01 15:29:16.037061,15:29:34.222792,655536
1900-01-01 15:29:34.252513,1900-01-01 15:29:16.076240,15:29:34.262369,164317
1900-01-01 15:29:34.299204,1900-01-01 15:29:16.117801,15:29:34.303339,755054
1900-01-01 15:29:34.349274,1900-01-01 15:29:16.145967,15:29:34.331935,903787
1900-01-01 15:29:34.403173,1900-01-01 15:29:16.197721,15:29:34.411776,433771
1900-01-01 15:29:34.455426,1900-01-01 15:29:16.226711,15:29:34.455614,114924
1900-01-01 15:29:34.498390,1900-01-01 15:29:16.266813,15:29:34.492532,595703
1900-01-01 15:29:34.552464,1900-01-01 15:29:16.306387,15:29:34.562202,880370
1900-01-01 15:29:34.600466,1900-01-01 15:29:16.347545,15:29:34.603077,756017
1900-01-01 15:29:34.652760,1900-01-01 15:29:16.376335,15:29:34.643061,994371
1900-01-01 15:29:34.698788,1900-01-01 15:29:16.417295,15:29:34.712042,972825
1900-01-01 15:29:34.755626,1900-01-01 15:29:16.456697,15:29:34.763028,660877
1900-01-01 15:29:34.802183,1900-01-01 15:29:16.497803,15:29:34.793206,691146
1900-01-01 15:29:34.851022,1900-01-01 15:29:16.526237,15:29:34.833140,655524
1900-01-01 15:29:34.901825,1900-01-01 15:29:16.577105,15:29:34.912957,173990
1900-01-01 15:29:34.947343,1900-01-01 15:29:16.607190,15:29:34.943269,294678
1900-01-01 15:29:34.999910,1900-01-01 15:29:16.648780,15:29:34.983145,293918
1900-01-01 15:29:35.057839,1900-01-01 15:29:16.687024,15:29:35.064577,678590
1900-01-01 15:29:35.100068,1900-01-01 15:29:16.727080,15:29:35.092088,528216
1900-01-01 15:29:35.153129,1900-01-01 15:29:16.756262,15:29:35.143523,482493
1900-01-01 15:29:35.205693,1900-01-01 15:29:16.799623,15:29:35.212898,588909
1900-01-01 15:29:35.247932,1900-01-01 15:29:16.836774,15:29:35.252588,611373
1900-01-01 15:29:35.301587,1900-01-01 15:29:16.878264,15:29:35.293775,872454
1900-01-01 15:29:35.351724,1900-01-01 15:29:16.906895,15:29:35.363121,814817
1900-01-01 15:29:35.400759,1900-01-01 15:29:16.957472,15:29:35.403075,103748
1900-01-01 15:29:35.449703,1900-01-01 15:29:16.987073,15:29:35.443758,900079
1900-01-01 15:29:35.498768,1900-01-01 15:29:17.027157,15:29:35.523431,599278
1900-01-01 15:29:35.551829,1900-01-01 15:29:17.066648,15:29:35.555533,975444
1900-01-01 15:29:35.608337,1900-01-01 15:29:17.108371,15:29:35.594707,788926
1900-01-01 15:29:35.647146,1900-01-01 15:29:17.136638,15:29:35.632918,113580
1900-01-01 15:29:35.702057,1900-01-01 15:29:17.177372,15:29:35.702880,518413
1900-01-01 15:29:35.753290,1900-01-01 15:29:17.216854,15:29:35.743556,485713
1900-01-01 15:29:35.802613,1900-01-01 15:29:17.258617,15:29:35.783178,840401
1900-01-01 15:29:35.849837,1900-01-01 15:29:17.286318,15:29:35.853040,978149
1900-01-01 15:29:35.904928,1900-01-01 15:29:17.337466,15:29:35.903387,519319
1900-01-01 15:29:35.948773,1900-01-01 15:29:17.376743,15:29:35.942649,582771
1900-01-01 15:29:36.004645,1900-01-01 15:29:17.407617,15:29:36.013353,702743
1900-01-01 15:29:36.054200,1900-01-01 15:29:17.447217,15:29:36.053549,296500
1900-01-01 15:29:36.098997,1900-01-01 15:29:17.487319,15:29:36.082868,137579
1900-01-01 15:29:36.189435,1900-01-01 15:29:17.516878,15:29:36.204196,386297
1900-01-01 15:29:36.226954,1900-01-01 15:29:17.557565,15:29:36.234251,231411
1900-01-01 15:29:36.250783,1900-01-01 15:29:17.597112,15:29:36.234251,190124
1900-01-01 15:29:36.301888,1900-01-01 15:29:17.639773,15:29:36.313189,566923
1900-01-01 15:29:36.355266,1900-01-01 15:29:17.666414,15:29:36.355371,737132
1900-01-01 15:29:36.400383,1900-01-01 15:29:17.717410,15:29:36.393243,990991
1900-01-01 15:29:36.529153,1900-01-01 15:29:17.746609,15:29:36.542730,334114
1900-01-01 15:29:36.558236,1900-01-01 15:29:17.787426,15:29:36.542730,729339
1900-01-01 15:29:36.597728,1900-01-01 15:29:17.827484,15:29:36.584400,985250
1900-01-01 15:29:36.655579,1900-01-01 15:29:17.867226,15:29:36.663562,842673
1900-01-01 15:29:36.700908,1900-01-01 15:29:17.896749,15:29:36.692982,873295
1900-01-01 15:29:36.760184,1900-01-01 15:29:17.937715,15:29:36.773118,594022
1900-01-01 15:29:36.801964,1900-01-01 15:29:17.977179,15:29:36.813660,955542
1900-01-01 15:29:36.849648,1900-01-01 15:29:18.018133,15:29:36.843051,500317
1900-01-01 15:29:36.901878,1900-01-01 15:29:18.047429,15:29:36.883919,495875
1900-01-01 15:29:36.957654,1900-01-01 15:29:18.097860,15:29:36.964667,238998
1900-01-01 15:29:37.002235,1900-01-01 15:29:18.126525,15:29:36.994733,987798
1900-01-01 15:29:37.053552,1900-01-01 15:29:18.167520,15:29:37.045000,640734
1900-01-01 15:29:37.108304,1900-01-01 15:29:18.206605,15:29:37.113595,246324
1900-01-01 15:29:37.147231,1900-01-01 15:29:18.247444,15:29:37.153129,409848
1900-01-01 15:29:37.198758,1900-01-01 15:29:18.277226,15:29:37.184119,844689
1900-01-01 15:29:37.251083,1900-01-01 15:29:18.317786,15:29:37.263798,627988
1900-01-01 15:29:37.298535,1900-01-01 15:29:18.357015,15:29:37.304196,524429
1900-01-01 15:29:37.348676,1900-01-01 15:29:18.398665,15:29:37.344788,933701
1900-01-01 15:29:37.404453,1900-01-01 15:29:18.426892,15:29:37.423986,255378
1900-01-01 15:29:37.450202,1900-01-01 15:29:18.477950,15:29:37.453258,317382
1900-01-01 15:29:37.499502,1900-01-01 15:29:18.508732,15:29:37.493953,522492
1900-01-01 15:29:37.554301,1900-01-01 15:29:18.547907,15:29:37.573811,809531
1900-01-01 15:29:37.600693,1900-01-01 15:29:18.587253,15:29:37.603788,998883
1900-01-01 15:29:37.648203,1900-01-01 15:29:18.627725,15:29:37.644200,278318
1900-01-01 15:29:37.701439,1900-01-01 15:29:18.657614,15:29:37.683658,181945
1900-01-01 15:29:37.749950,1900-01-01 15:29:18.698139,15:29:37.754621,497084
1900-01-01 15:29:37.802640,1900-01-01 15:29:18.737403,15:29:37.804638,469610
1900-01-01 15:29:37.849053,1900-01-01 15:29:18.778755,15:29:37.833462,991385
1900-01-01 15:29:37.905498,1900-01-01 15:29:18.809033,15:29:37.913488,517931
1900-01-01 15:29:37.950103,1900-01-01 15:29:18.859756,15:29:37.953989,913946
1900-01-01 15:29:38.002558,1900-01-01 15:29:18.887835,15:29:37.983232,350731
1900-01-01 15:29:38.049943,1900-01-01 15:29:18.927803,15:29:38.063660,610128
1900-01-01 15:29:38.099278,1900-01-01 15:29:18.966948,15:29:38.104890,583762
1900-01-01 15:29:38.152838,1900-01-01 15:29:19.007768,15:29:38.133091,150323
